@FagaReinaldo ; @xaropaldu @Maroca15635958 @MHarmenon @albaexpider Se só Jesus é Santo, não faria sentido Ele dizer "Sede santos como o Pai é Santo". Existem centenas de milhares de santos na História da Igreja que alcançaram um alto grau de santidade e q devem sim ser veneradas e seguidas como modelos.;1581649840000;5
@psthfn ; Eu não concordo com a decisão da Igreja de terem colocado fogo em "bruxas", porque acredito que nada se resolva com ódio. O próprio Jesus fala que não podemos pagar o mal com a mesma moeda.Só não sejam hipócritas de reclamar de uma coisa e defender uma ideia totalmente igual.;1581649822000;5
@araguaci ; @xicograziano Na casa de meus pais, faz muito tempo que venho alertando sobre as ações da Igreja Bergoliana, desta forma se entristeceram e não acreditaram mas agora estão entendendo. Ainda há de haver muito ranger de dentes...;1581649793000;5
@BaianoLucasJa ; @NeemiasD @Pontifex_pt Treixo tirado da exortação apostólica, que tem mais peso, que o documento pós-sinodal, pois a exortação apostólica se tornar magistério, lei da igreja. https://t.co/OaWqTgxRj2;1581649736000;5
@BolsonaroInfame ; @revistaforum Se for católica prova que não respeita os dogmas da santa igreja ou talvez não entenda bem, afinal capacidade cognitiva é raridade entre os bozonaristas.;1581649627000;5
@LucasLynn777 ; @brissafanti Um homem q era pra representar a igreja de Cristo, aceitar um dos homens mais corruptos da história dessa forma não representa nem um pouco. E foi mal mas se vc acha isso se n conhece nem um pouco as histórias lindas de muitos papas;1581649490000;5
@carlosf69086525 ; @LulaOficial ENCONTRO DE LULADRÃO COM O PAPA:-A igreja não faz destinção de pessoas acolhe a todos e ensina o caminho da conversão pois temos que lembrar que Cristo ao escolher seus discípulos escolheu os piores inclusive ladrões, quem sabe o Luladrão ao se encontrar com o PAPA se converta;1581649319000;5
@Thamyre83493940 ; @Mar11222 @WebTVBrasileira @YouTube Vacilou ela que se diz da igreja era pra escolher águia pq na igreja se prega muito sobre águia affzzzz duvidei até..;1581649263000;5
@moonchx1ld ; @eIefanta mulher se oriente você é da igreja;1581649180000;5
@Hingridmota1 ; @51CordeiroAna Se não me chamou não sou da igreja mo e sou alcoólatra;1581649121000;5
@Gacha171 ; @sangreguio @LigiaDu44409084 @greguio Criatura vc é doente...vá te tratar..quem sabe se confessar  p aliviar tua nóia!Não tem o q fazer, já q é tão fervoroso defensor da santa igreja católica,vá visitar doentes num manicômio e fica por lá!!Q saco..mala sem alça..fui paciente e educada,mas vc n tem desconfiômetro! Pqp;1581649039000;5
@MenesesJuliana ; @brunogagliasso Essa Marcela tá se achando invencível. 🙄 Chataaaaaa, ela é da galera q quer transformar o programa em Igreja Universal.;1581648999000;5
@SanchezAlan81 ; @GFiuza_Oficial A verdade é uma só depois da morte do João Paulo II a igreja católica se perdeu https://t.co/ckf9obUENf;1581648948000;5
@Nina43232626 ; O cara prega o desarmamento e tem um arsenal incrível bélico pra se defender , pre amor mas só vê o que quer . Vai tomar conta da sua igreja que tá cheia de escândalos de pedófilos e vc não resolve ! https://t.co/crnF6NEgiN;1581648935000;5
@MarceloZazulak ; @Pontifex_pt A regra é clara: Igreja não mete a mão no Estado e vice versa. Da ultima vez que a Igreja meteu a mão no Estado deu uma baita duma m*, conhecida hoje como "era do obscurantismo". Se contente em poder peidar na Capela Sistina sem ninguém ouvir e não se meta onde não é chamado..;1581648917000;5
@ComentaDireto_ ; Enquanto isso @lpbragancabr fica mordido com a igreja, aquela que foi suporte da monarquia durante séculos.Será que o príncipe de araque acha que Jesus Cristo se ofenderia se fosse chamado de comunista? https://t.co/Op07x4LWpX;1581648902000;5
@RogerioCrow ; @luciano_hang @LulaOficial É  a nova  emboscada  comunista....ficar do lado  da igreja  e se passar  por Cristão... Já estão  trabalhando  à algum  tempo  nessa técnica  politiqueira...  fiquem bem atentos nessas tentativas  de armar  o bote  novamente....;1581648824000;5
@faustoTna ; @Pontifex_pt Impressionante como está citação se encaixa para Vossa Santidade. Não receba ladrões, corruptos e ditadores por dinheiro. Não esnobe uma fiel por vaidade ou orgulho. Rezo a Deus para que  Sr. aprenda com suas palavras. Na minha opinião o Sr. não representa os valores da igreja.;1581648744000;5
@maucha28 ; @Pontifex_pt Não, a Amazônia não é “nossa” é dos brasileiros! Com esse discurso, desperta ainda mais a ganância dos estrangeiros. Cuide dos problemas da igreja, aqui temos um Presidente que se preocupa com a Amazônia.;1581648711000;5
@Claudioalmeidai ; @TomCavalcante1 Ele foi comprar Indulgência, acabou descobrindo, que a a Igreja não vende mais. Estava tão ocupado, que esqueceu de se atualizar sobre as Normas da Igreja depois de Lutero.;1581648685000;5
@eu_amandaborges ; GFM parece a Barbie, vc é maravilhosa em todos os sentidos, gosto muitoooo de vc, tu é muito gente boa e simpática. A aproximação que tivemos no final do ano passado foi incrível, vc é dms e não deve se afastar da igreja nunca;1581648607000;5
@GenesioRochaJr ; @Pontifex_pt A Amazônia é do Brasil.Atenha-se a cuidar da Igreja Católica, pois com esse tipo de atitude ela está se partindo. Nunca vi tamanha inresponsabilidade de um Papa. Desculpe, mas sua qualificação deixa a desejar para a responsabilidade de comandar a Igreja Católica.Decepcionado.;1581648363000;5
@lunmourir ; ai a história da mocinhaminha mãe também contou na igreja que eu tinha passado na USP. eu até chorei quando ela me contou que tinha falado. a igreja é mt importante pra mamãe e se ela resolveu contar isso é pq no coração dela Deus tinha dado uma benção.não é só uma aprovação.;1581648326000;5
@51CordeiroAna ; Se eu fizer festa de 15 vou chamar só o povo da igreja pra ficarmos horas falando de acampamento e dançando as músicas de la;1581648315000;5
@weakoffon ; Mano era prometido as bruxas, voar pelos céus, dançarem peladas, poderes curativos,conhecimento e se pá sexo com Satan (que se pá dia melhor que a maioria dos caras com ressalva aos bardo)QUEM IA QUERER FICAR DO LADO DA IGREJA ??CONSERVADORES SEMPRE AUTORITARIOS USANDO DO MEDO;1581648302000;5
@santosbe19 ; o culto da igreja se vcs acaba quase 00h? pq o meu sim kkkkj é forte 🥵🙏🏽;1581648222000;5
@gaIpinar ; eu se fosse no retiro da igreja ia ser exatamente assim https://t.co/2tYo2p3tsM;1581648194000;5
@mdslany ; só se for uma criança bastante reprimida em casa, e convenhamos que convencer umas criança a ir pra igreja por medo não é nada legal. É preciso investir mais em em espaços infantis na igreja, fazer cultos voltados pra elas, dar oportunidade pra elas se expressarem a Deus da +;1581648183000;5
@mdslany ; Uma coisa que me irrita é gente que quer que crianças se comportem na igreja como adultos. Quer que a criança aprenda sobre a Palavra, sobre adoração ao Senhor? Você tem que dá um espaço propício pra ela. Pq criança nenhuma vai ficar quieta em 1h de pregação, meu amigo +;1581648077000;5
@FernandoHabrace ; @xicograziano É inadmissível que o Papa se preste a esse ridículo de submeter a Igreja à vontade torpe da Esquerda, complacente com os corruptos e tiranos, que de nada se arrependem nem buscam perdão, apenas continuar manipulando a boa fé e a ignorância dos pobres.;1581648025000;5
@zanin_cesar ; @Pontifex_pt @zehdeabreu Divida primeiro todo o ouro e propriedades, bens...fortunas, TODAS DA IGREJA  aos pobres... depois a gente se fala... né;1581647932000;5
@Killmonguer_ ; Me dá muita vergonha ver os próprios católicos tentando causar divisões na Igreja que é Una. Não adianta falar das heresias de Lutero se vocês fazem o mesmo.;1581647906000;5
@lumello95 ; @joanaaccounter @DeboraM23971326 @ManuelaDavila As pessoas são burras ou se fazem... O Papa não é só o líder máximo da Igreja, mas tbm chefe de Estado do Vaticano. Afinal o Vaticano é uma cidade-estado teocrática. Logo, ele é uma autoridade importante para além da esfera da fé Católica, querida. Então, não tem nd haver kk;1581647774000;5
@jmatosss_ ; de última hora levantei da cama e fui pra igreja e adivinha só quem eu chorou do começo ao fim? não teve uma vez se quer que eu fui e os intercessores me pegou pra Orar, sempre eles vem e eu saio de lá com as perna quebrada. Casa de Maria é unção, é bênção. 🙏;1581647659000;5
@alveloos ; A consolidação do capitalismo  como sistema ideal regulou as relações familiares se ajustando e reafirmando um patriarcado moralista da igreja que colocou as relações monogâmica como o ideal da relação humana +;1581647658000;5
@leticiacc93 ; Ela cansava de tentar agradar a mãe. Sempre foi muito estudiosa, era a melhor da classe. A mãe não tinha o que reclamar da menina, era super família, ia pra igreja... terminou o ensino médio e se formou em Nutrição e já tá trabalhando na área.;1581647382000;5
@PerfeitinhaDeia ; @Pontifex_pt Devia se preocupar com os crimes dentro da sua igreja,não com a NOSSA( DOS BRASILEIROS) AMAZÔNIA!;1581647373000;5
@rafaemds ; @Pontifex_pt Nem a pau Argentino! "Não cobiçaras as coisas alheias."Lembra???Se eu fosse tu esquecia essa ondinha de Amazonia é nossa, e preocupava com a Doutrina da sua igreja que ta bem vacaiada. Muito fora da Biblia...;1581647346000;5
@_Julia_vargas_ ; @b0rnthiswayes @rdrigof_ @swiftielegend @siteptbr Bom, os cristão seguem oque diz a Bíblia. E a Bíblia não diz isso, pelo ao contrário, diz que devemos amar uns aos outros e que não devemos julgar pq só Deus conhece o coração de cada um. O foco deveria ser essas pessoas que se dizem cristãs não ir à frente da igreja.;1581647340000;5
@sataxotic ; @clapiclapiclapi eu já taquei o apagador na cabeça de uma menina q fazia bullying cmg no maternal, mas acho q foi só isso de escolaagora se serve de alguma coisa, eu já fui expulsa da parte das criancinhas da igreja pq eu falei q ia pegar doce sim e fodase;1581647282000;5
@Juliano20958268 ; @RaphaelBac @Hialley Quando se há dinheiro da igreja injetado é possível continuar tentando mesmo...;1581647276000;5
@kofukup ; @bonkosuki a do cláudio e a da igreja (tem um momento em que a rota da edelgard se divide em 2, uma em que tu fica do lado dela e outra em que tu fica do lado da igreja).......ainda mais agora que é início de semestre, vou acabar indo bem devagar com essas duas hehe;1581647223000;5
@martinsadelaid2 ; @carloscezarcjr Desculpa de que ? Se alguém tem que pedir desculpas não é vc. Papa 🤮 e sou catolica não saio da minha igreja, mas esse papa aí, tá mais pra goma. 🤮;1581647169000;5
