@MarcianoBrito13 ; A maioria dos brasileiros, especialmente os mais jovens, acessam noticiário fakenews de bolsonaro pelas redes WWW/TV da Igreja/Globo.Por este motivo, quando eu pergunto aos minions se eles conhecem o projeto tal ou medida provisória tal tomada pelo gov. bozo, eles desconhecem.. https://t.co/zRFihuhrQu;1581472783000;5
@julinha_rosaa ; muito engraçado... você sai da igreja e a pessoa para de te seguir, ai que lindo, deve se contaminar só porque to no “mundo” como dizem kk auge;1581472618000;5
@epatrocinio1 ; @o_antagonista @LulaOficial Eles se merecem!! Que Papa mais sem moral da história da igreja católica. Vergonhoso receber um ladrão de carteirinha;1581472380000;5
@seila7k ; [21:50, 11/02/2020] Ema Nu Eli❤️: lek[21:50, 11/02/2020] Ema Nu Eli❤️: acabei de sair da igreja[21:50, 11/02/2020] Ema Nu Eli❤️: e já quero beber[21:51, 11/02/2020] Lupinto: KKKKKKKKKKKKKKKK VAI SE FODE EMANUELI[21:51, 11/02/2020] Lupinto: ASKNDJSDD;1581472337000;5
@jaxxmim ; vi uma menina igual a mim num vídeo da igreja que cheguei até a me perguntar se eu fui pra igreja hoje;1581472323000;5
@porobaron ; @storm_alv @itsannalu Sim eu ficava pura de ódio com uma vontade de brigar com os caras. Mas onde eu moro as pessoas sao muito religiosa no ponto q vc n pode ir nem pedir pra baixa som da igreja. Ai eu tinha que fica na minha Pq se n a exculhambada era eu;1581472281000;5
@byell_araujo ; Fala q e crente q tem fé em Deus faz td certinho e por isso tem vaga garantida no céu, mas fala mal da irmã da igreja, do famíliar lgbt, fofoca da vida de td mundo e se falar q Deus e preto surta... Fazer Oq né;1581472258000;5
@thatspokes ; A missao de “salvar” o outro espiritualmente é so uma cruzada moral, alem de q o cristianismo zero se preocupa c a salvação fisica de qm corre perigo e passa fome. Se se preocupasse a postura politica da igreja seria outra https://t.co/VONoDYM7k5;1581472233000;5
@Amandkrc ; [11/2 22:14] : Essa foto no banheiro é na igreja? Kk parece o banheiro da minha igreja.[11/2 22:18] Amanda: Não é não, mas posso tirar uma lá, se vc me convidar rsPerdoa papai do céu 🙏🏻😂;1581472145000;5
@Pastorinho4 ; @murilo_moraes9 Vai se fude obreira da igreja;1581472038000;5
@NiBron_ ; @AdryenneDornel1 @itsannalu Quem faz isso é da mesma comunidade, frequentam a mesma igreja, tem a mesma crença e eu não vejo eles se opondo a isso, se não acham correto por que os próprios não propõe essa autocrítica em suas igrejas? Porque evangélico raramente ouve gente de fora do clube.;1581471673000;5
@liabochechas ; se eu viajar, a única coisa boa vai ser o retiro da igreja... pq em;1581471656000;5
@da_cia ; Num mesmo dia, 2 testemunhos alardeados pela imprensa como prova se esfarelaram completamente. Totalmente sem critério a imprensa-BR, tem q fechar tudo e virar igreja mesmo;1581471588000;5
@villiansoares ; "Se você devotar (...) à leitura de nossas palavras, então, inequivocadamente, reconhecerá que essa mesmíssima doutrina por meio da qual (os católicos) reivindicam ser a Igreja, não passa de um açougue mortal das almas, um tição, uma ruína e a destruição da Igreja";1581471327000;5
@GabsPimentel_4 ; @gandalfsmelon Enorme atraso na ciência, Putz grila! Da para entender que se a Igreja não existir teríamos carros voadores hoje em dia, teletransportes, ciborgues. Estaríamos num Star Wars da vida;1581470873000;5
@marscianaa ; @rantejedor @_duda_sousa @ClariceBean19 @AdryenneDornel1 @itsannalu Aqui do lado de casa tem yma igreja e eles ficam com volume no maximo papo de 7 hrs da manhã, de noite tbm Ate que chegou um cara e colocou o carro dele do lado com som muito alto e o pastor foi reclamar, nao era nem 10 horas da noite ai ele se fudeuEles podem e a gente n?;1581470805000;5
@_caastrooo ; @JP_Siqueira1 E por fim, o verdadeiro ecumenismo, com os que estão no erro, é mostrar-lhes a Verdade, e rezar por eles – não “com” eles – para que se convertam à verdadeira fé, tal e como rezava toda a santa Igreja na sagrada liturgia da Sexta-feira Santa: +;1581470699000;5
@_caastrooo ; @JP_Siqueira1 E o IV Concílio de Latrão proclamou o seguinte dogma:"E uma só é a Igreja universal dos fiéis, fora da qual ninguém absolutamente se salva". (cfr. Denzinger, 430);1581470618000;5
@Guifeijao009 ; Alguém me explica esses filósofos brasileiro que se dizem ateus mais usam frases de santo da igreja católica;1581470355000;5
@luisa_rubbin ; @PaoComBanana1 @luhh_gomezz @vivi04682139 se vai encontrar seus amigo da igreja né;1581470252000;5
@padeiropopular ; @JolydiKujo queria mamar, mas ainda vou ter problemas com fornicação por causa das igreja da familis, imagina se mamar macho então 😐;1581470230000;5
@andrade_negrr ; A minha amizade com Índia foi uma das melhores coisas dos últimos tempos além da gnt ter intimidade pra cv's sobre tudo e a gnt se conhecer a tempo dms. Um tava sempre puxando o outro pra igreja,foi uma das pessoas que mais incentivou minha fé nos entendemos dms;1581469939000;5
@bero2correia ; Imagina quanto pediriam se já tivessem assistido a algum episódio de South Park... 😂😁🤣A Igreja Pentecostal Brasa Viva ajuizou ação na qual pede a condenação da Netflix e do Porta dos Fundos ao pagamento de indenização de R$ 1 bilhão por danos morais.https://t.co/DiGOG06cxl https://t.co/9N8NOFD31o;1581469903000;5
@marcellasanto1 ; Minha tia tinha feito uma promessa q se eu passasse agt ia andar de joelho até o altar da igreja de nossa senhora do perpétuo socorro.... promessa é dívida cumprida! Esse dia chegou e foi tão especial;1581469862000;5
@TradioCatlica1 ; @A_Paz_de_Cristo @centrodombosco Concordo plenamente com isso e mais: espero que o candidato que se declara Católico tenha como princípio no congresso a defesa da Doutrina Social da Igreja — que saia da dicotomia esquerda x direita que predomina no Brasil.;1581469717000;5
@greatthorn ; Sobre a parte da propagação da aids ele está parcialmente correto. A igreja se baseou em encíclicas que defendem até hoje sobre a concepção não pode ser impedida de forma alguma (humanae vitae). A outra era a suposta ligação da AIDS com a vida promíscua (no caso lgbt) +;1581469440000;5
@anabiabarros_ ; se exponha:- sua tela de bloqueio- seu plano de fundo- última música que escutou- décima foto da galeria (ministério da mídia da igreja sempre presente comigo em todos os momentos kkkkkkkk, pensei que seria uma foto da minha gata e na vdd é a arte de um culto, oh mídia...) https://t.co/W1SQMgX2Y2 https://t.co/3K1mWvpd5h;1581469416000;5
@GravinaEduardo ; Bolsonaro, super religioso, Chefe de Estado, se encontrou qnts vezes com o líder da igreja dele? Pois é. Nenhuma. https://t.co/JuNv05ZqXD;1581469365000;5
@maiseSilva7 ; @emillyzimbicki Amiga só consigo lembrar de vc se apaixonar, no menino da igreja kkkkkkkkkkk;1581469284000;5
@ewellyn_rayssa ; Amo ver o ministério das meninas da minha igreja se desenvolvendo, ganhando nosso espaço como futuras ministras. 💖😭;1581469224000;5
@evelinbianca ; A mãe indignada porque tão dizendo na igreja do Areal que "oS filhoS do Breno tão fora da igreja". Eu acho engraçado que ninguém se interessa em saber porque eu não vou mais lá, se eu vou em outro lugar, se eu tô bem.;1581468593000;5
@HProtestante ; @blogsdareforma @_CulturadoReino  Assim como ocorreu no Brasil o restante da América do Sul permaneceu um celeiro exclusivo da Igreja Católica Romana. Uma presença protestante foi se esboçando de forma muito tímida, ... https://t.co/Ff57bb5YPQ https://t.co/QKkbJSvW4R;1581468301000;5
@paozinhx ; Engraçado que esses meus princípios e etc, tudo que eu sou e acredito, eu sinto que adquiri exatamente por ter crescido dentro da igreja, mas não entendo o por quê da instituição não refletir o que me foi ensinado, se foi lá dentro que eu aprendi;1581468291000;5
@HProtestante ; @blogsdareforma @_CulturadoReino  Assim como ocorreu no Brasil o restante da América do Sul permaneceu um celeiro exclusivo da Igreja Católica Romana. Uma presença protestante foi se esboçando de forma muito tímida, ... https://t.co/Ff57bb5YPQ https://t.co/iAnSIjBD7W;1581468233000;5
@choracuica ; baixou jesus na irmã da igreja e falou DOUTOR AUZIO DEUS TÁ DIZENDO QUE É PRA VOCÊ SE CANDIDATARo problema é que ela falou em línguas e ninguém entendeu;1581468059000;5
@AWAEINFOBR ; @Leth____ usou sim, é quando ela vai até a Igreja ver os registros dos pais dela. Ela passa na casa da tia Jo primeiro pra se vestir e depois de ir à igreja ela vai até a escola da Kakwet, mas a freira não deixa ela entrar e a Kak vê ela pela janela;1581468021000;5
@Ka_paodequeijo ; se eu pudesse morar dentro da igreja eu moraria, sério, não tem lugar melhor!;1581468014000;5
@amethistly ; @itsannalu @yellesth e nem adianta dizer q eh como eles chamam fieis pra igreja pq a verdade eh q so se conquista na conversa, os berros na rua so irrita e dá mais repulsa dessa galera;1581467984000;5
@HProtestante ; @eleitosdedeus @_CulturadoReino  Assim como ocorreu no Brasil o restante da América do Sul permaneceu um celeiro exclusivo da Igreja Católica Romana. Uma presença protestante foi se esboçando de forma muito tímida, ... https://t.co/Ff57bb5YPQ https://t.co/0HMllCIUul;1581467939000;5
@HProtestante ; @ippaulistana @_CulturadoReino  Assim como ocorreu no Brasil o restante da América do Sul permaneceu um celeiro exclusivo da Igreja Católica Romana. Uma presença protestante foi se esboçando de forma muito tímida, ... https://t.co/Ff57bb5YPQ https://t.co/WzwKmuHnbo;1581467882000;5
@gabrielventuri9 ; @da_igreja_ Se e ele for esperto vai fazer a mesma coisa q eu fiz kkkkkk;1581467881000;5
@liviagusmao ; @franciscorazzo Não sei se o ponto é esse, mas o Papa segue um pensamento católico de castidade antes do casamento, reprodução da espécie por meio do sexo, entre outras coisas em que nada tangem o aspecto "Saúde Pública". Até onde sei, ele defende os dogmas da igreja.;1581467859000;5
@HProtestante ; @_CulturadoReino  Assim como ocorreu no Brasil o restante da América do Sul permaneceu um celeiro exclusivo da Igreja Católica Romana. Uma presença protestante foi se esboçando de forma muito tímida, ... https://t.co/Ff57bb5YPQ https://t.co/IXsFu3w2Zr;1581467823000;5
@Dudaah_caparroz ; E ainda há quem diga que a juventude está fugindo da igreja. Pois eu lhes digo. Eis aqui a geração que se levanta. #OPrimeiroDoAno🔥08.02.2020 ❤️ https://t.co/jy3mSabrXt;1581467785000;5
